Key,Content,Content(English)_update_time,Word Count,Context,Original,Original(Chinese Simplified)_update_time
T_INGAME_BROADCAST_W_3,Bouncing,2025-01-20 08:11:40,8,,弹跳,2025-03-26 08:46:38
T_INGAME_BROADCAST_W_4,Burning,2025-01-20 08:11:41,7,,燃烧,2025-03-26 08:46:28
T_INGAME_BROADCAST_W_5,Frozen,2025-01-20 08:11:41,6,,冰封,2025-03-26 08:46:31
T_INGAME_BROADCAST_W_6,Poisonous,2025-01-20 08:11:41,9,,毒性,2025-03-26 08:46:29
T_INGAME_BROADCAST_W_7,Lightning,2025-01-20 08:11:41,9,,闪电,2025-03-26 08:46:40
T_INGAME_BROADCAST_W_8,Knockback,2025-01-20 08:11:41,9,,击退,2025-03-26 08:46:29
T_INGAME_BROADCAST_W_9,Splitting,2025-01-20 08:11:41,9,,分裂,2025-03-26 08:46:41
T_INGAME_BROADCAST_WEAPON,"Presenting the weapon created by <color=#FBB03B><b>{0}</b></color>, with <color=#E25A30><b>{1}</b></color>",2025-03-26 08:46:47,107,,呈现由<color=#FBB03B><b>{0}</b></color>创造的武器，搭载<color=#E25A30><b>{1}</b></color>,2025-03-26 08:46:31
T_INGAME_ENTER_TEXT,Enter text..,2025-01-20 08:11:41,12,,输入文字..,2025-03-26 08:46:28
T_INGAME_EVENT,Big Event!,2025-01-20 08:08:10,12,Big Event!,大事件！,2025-03-26 08:46:30
T_INGAME_FEEDBACK_APPEAR,RATE YOUR DESIGN,2025-01-20 08:11:41,16,,评价你的设计,2025-03-26 08:46:39
T_INGAME_FEEDBACK_MATCH,RATE YOUR CREATION,2025-01-20 08:11:41,18,,评价你的创作,2025-03-26 08:46:33
T_INGAME_KING,The KING,2025-01-20 08:11:41,8,,The KING,2025-03-21 02:56:16
T_INGAME_NEXT_LEVEL,Congratulations !Go to next level!,2025-01-20 08:11:41,34,,恭喜！前往下一层！,2025-03-26 08:46:43
T_INGAME_PLACE,Place,2025-01-20 08:11:41,5,,位置,2025-03-26 08:46:33
T_INGAME_PROMPT,Prompt,2025-01-20 08:11:41,6,,提示,2025-03-26 08:46:40
T_INGAME_QUIT,Are you sure you want to exit the game?,2025-01-20 08:11:41,39,,您确定要退出游戏吗？,2025-03-26 08:46:38
T_INGAME_RESULT_ADD,ADD FRIEND,2025-01-20 08:11:41,20,添加好友（全大写）,加入好友,2025-03-26 08:46:30
T_INGAME_RESULT_HEADSHOT,AVATAR,2025-01-20 08:11:41,14,头像（全大写）,角色,2025-03-26 08:46:33
T_INGAME_RESULT_KILL,KILL,2025-01-20 08:11:41,4,,击杀,2025-03-26 08:46:30
T_INGAME_RESULT_ME,YOU,2025-01-20 08:11:41,14,ME,你,2025-03-26 08:46:39
T_INGAME_RESULT_NAME,NAME,2025-01-20 08:11:41,4,,名称,2025-03-26 08:46:42
T_INGAME_RESULT_POINT,POINT,2025-04-24 08:15:05,10,,分数,2025-04-24 08:15:05
T_INGAME_RESULT_RANK,RANK,2025-01-20 08:11:41,4,,排名,2025-03-26 08:46:29
T_INGAME_RESULT_TROPHY,TROPHY,2025-01-20 08:11:41,6,,奖杯,2025-03-26 08:46:31
T_INGAME_TAP_CONTINUE,Tap to Continue,2025-01-20 08:11:41,15,,点击继续,2025-03-26 08:46:28
T_INGAME_TEMPLATE_ADORABLE,Adorable panda,2025-01-20 08:11:41,14,,可爱的熊猫,2025-03-26 08:46:33
T_INGAME_TEMPLATE_ANCIENT,An ancient relic,2025-01-20 08:11:41,16,,古代遗物,2025-03-26 08:46:41
T_INGAME_TEMPLATE_BARBIE,Lovely Barbie,2025-01-20 08:11:42,13,,可爱的芭比,2025-03-26 08:46:35
T_INGAME_TEMPLATE_BATMAN,Batman for justice,2025-01-20 08:11:42,18,,正义蝙蝠侠,2025-03-26 08:46:41
T_INGAME_TEMPLATE_BLOSSOMING,Blossoming rose gun,2025-01-20 08:11:42,19,,玫瑰绽放枪,2025-03-26 08:46:27
T_INGAME_TEMPLATE_BLUE_INKED,Blue-inked pen,2025-01-20 08:11:42,14,,蓝墨钢笔,2025-03-26 08:46:29
T_INGAME_TEMPLATE_CAT,British shorthair cat,2025-01-20 08:11:42,21,,英国短毛猫,2025-03-26 08:46:32
T_INGAME_TEMPLATE_CATWOMAN,Catwoman in black outfit,2025-01-20 08:11:42,24,,黑衣猫女,2025-03-26 08:46:36
T_INGAME_TEMPLATE_COLD,A jar of cold milk,2025-01-20 08:11:42,18,,一罐冷牛奶,2025-03-26 08:46:31
T_INGAME_TEMPLATE_COLORFUL,Colorful lollipop,2025-01-20 08:11:42,17,,五彩棒棒糖,2025-03-26 08:46:28
T_INGAME_TEMPLATE_COMPACT,hairdryer gun,2025-01-20 08:11:42,13,,吹风机枪,2025-03-26 08:46:36
T_INGAME_TEMPLATE_DARK,Dungeon of darkness,2025-01-20 08:11:42,19,,黑暗地牢,2025-03-26 08:46:27
T_INGAME_TEMPLATE_DOG,A dog with big ears,2025-01-20 08:11:42,19,,一只大耳狗,2025-03-26 08:46:41
T_INGAME_TEMPLATE_DRAGON,Dragon breathing fire,2025-01-20 08:11:42,21,,龙息火焰,2025-03-26 08:46:37
T_INGAME_TEMPLATE_ELSA,Elsa with the power of ice,2025-01-20 08:11:42,26,,艾莎与冰之力量,2025-03-26 08:46:29
T_INGAME_TEMPLATE_FIRE,Hellfire shotgun,2025-01-20 08:11:42,16,,地狱火霰弹枪,2025-03-26 08:46:38
T_INGAME_TEMPLATE_FISH,Giant shark gun,2025-01-20 08:11:42,15,,巨型鲨鱼枪,2025-03-26 08:46:40
T_INGAME_TEMPLATE_FIZZY,Fizzy coke,2025-01-20 08:11:42,10,,气泡可乐,2025-03-26 08:46:42
T_INGAME_TEMPLATE_FLUFFY,A fluffy pillow,2025-01-20 08:11:42,15,,一个蓬松的枕头,2025-03-26 08:46:41
T_INGAME_TEMPLATE_FROG,Frog warrior,2025-01-20 08:11:42,12,,蛙武士,2025-03-26 08:46:37
T_INGAME_TEMPLATE_FROZEN,Frozen land,2025-01-20 08:11:42,11,,冰封之地,2025-03-26 08:46:28
T_INGAME_TEMPLATE_GENTLE,A cow,2025-01-20 08:11:42,5,,一头牛,2025-03-26 08:46:28
T_INGAME_TEMPLATE_GUN,A lethal black gun,2025-01-20 08:11:42,18,,致命黑枪,2025-03-26 08:46:43
T_INGAME_TEMPLATE_HORSE,A brown horse,2025-03-07 06:49:08,14,,一匹棕色的马,2025-03-26 08:46:32
T_INGAME_TEMPLATE_INTERESTING,Ancient book,2025-01-20 08:11:42,12,,古书,2025-03-26 08:46:42
T_INGAME_TEMPLATE_IRON_MAN,Iron-man in yellow suit,2025-01-20 08:11:42,23,,黄色套装钢铁人,2025-03-26 08:46:39
T_INGAME_TEMPLATE_JAMES_BOND,Elegant James Bond,2025-01-20 08:11:42,18,,优雅的詹姆斯庞德,2025-03-26 08:46:37
T_INGAME_TEMPLATE_JOHN_SNOW,Jon Snow from Game of Thrones,2025-01-20 08:11:42,29,,冰与火之歌的琼恩雪诺,2025-03-26 08:46:31
T_INGAME_TEMPLATE_JOKER,Joker with clownish grin,2025-01-20 08:11:42,24,,小丑带着傻笑,2025-03-26 08:46:38
T_INGAME_TEMPLATE_JURASSIC,Jurassic world,2025-01-20 08:11:43,14,,侏罗纪世界,2025-03-26 08:46:42
T_INGAME_TEMPLATE_KNIGHT,The guardian knight,2025-01-20 08:11:43,19,,守护骑士,2025-03-26 08:46:36
T_INGAME_TEMPLATE_LEMON,Lemontree land,2025-01-20 08:11:43,14,,柠檬树之地,2025-03-26 08:46:30
T_INGAME_TEMPLATE_MAJESTIC,Majestic castle,2025-01-20 08:11:43,15,,宏伟的城堡,2025-03-26 08:46:33
T_INGAME_TEMPLATE_MANUFACTURING,Bustling factory,2025-01-20 08:11:43,16,,繁忙工厂,2025-03-26 08:46:32
T_INGAME_TEMPLATE_MONKEY,Monkey with banana,2025-01-20 08:11:43,18,,香蕉猴子,2025-03-26 08:46:40
T_INGAME_TEMPLATE_MYSTERIOUS,Mysterious forest,2025-01-20 08:11:43,17,,神秘森林,2025-03-26 08:46:42
T_INGAME_TEMPLATE_PENGUIN,A mercenary penguin,2025-01-20 08:11:43,19,,雇佣兵企鹅,2025-03-26 08:46:30
T_INGAME_TEMPLATE_PHOENIX,The home of mighty phoenix,2025-03-07 06:49:09,27,,凤凰的家园,2025-03-26 08:46:29
T_INGAME_TEMPLATE_PIRATE,Pirate with evil grin,2025-01-20 08:11:43,21,,带着邪恶笑容的海盗,2025-03-26 08:46:29
T_INGAME_TEMPLATE_RETRO,Retro arcade,2025-01-20 08:11:43,12,,复古街机,2025-03-26 08:46:34
T_INGAME_TEMPLATE_SAMURAI,Samurai with a sharp katana,2025-01-20 08:11:43,27,,武士拥有一把锋利的日本刀,2025-03-26 08:46:33
T_INGAME_TEMPLATE_SPONGEBOB,Green Spongebob,2025-01-20 08:11:43,15,,绿色海绵宝宝,2025-03-26 08:46:37
T_INGAME_TEMPLATE_SPORTS,A stadium for sports events,2025-01-20 08:11:43,27,,运动场馆,2025-03-26 08:46:42
T_INGAME_TEMPLATE_STREAMLINED,Racing car with lightning,2025-01-20 08:11:43,25,,闪电赛车,2025-03-26 08:46:38
T_INGAME_TEMPLATE_STRONG,A powerful wind turbine,2025-01-20 08:11:43,23,,强力涡轮机,2025-03-26 08:46:29
T_INGAME_TEMPLATE_SWEET,Candyland full of sweet treats.,2025-01-20 08:11:43,31,,糖果乐园充满甜蜜的美食。,2025-03-26 08:46:30
T_INGAME_TEMPLATE_SWORD,Powerful sword,2025-01-20 08:11:43,14,,强大的剑,2025-03-26 08:46:34
T_INGAME_TEMPLATE_TOM,Tom from Tom and Jerry,2025-01-20 08:11:43,22,,汤姆猫与杰利鼠的汤姆,2025-03-26 08:46:30
T_INGAME_TEMPLATE_TRANQUIL,A tranquil aquarium,2025-01-20 08:11:43,19,,一座宁静的水族馆,2025-03-26 08:46:34
T_INGAME_TEMPLATE_TRANSFORMER,Optimus prime,2025-01-20 08:11:43,13,,柯博文,2025-03-26 08:46:30
T_INGAME_TEMPLATE_TROPICAL,Tropical sugarcane,2025-01-20 08:11:43,18,,热带甘蔗,2025-03-26 08:46:37
T_INGAME_TEMPLATE_WATER,Water pistol,2025-01-20 08:11:43,12,,水枪,2025-03-26 08:46:33
T_INGAME_TEMPLATE_WHITE,Cat with white fur,2025-01-20 08:11:43,18,,白毛猫,2025-03-26 08:46:28
T_INGAME_TEMPLATE_WINNIE,Winnie the Pooh,2025-01-20 08:11:43,15,,小熊维尼,2025-03-26 08:46:41
T_INGAME_TEMPLATE_YELLOW,Dog in yellow coat,2025-01-20 08:11:43,18,,穿黄色外套的狗,2025-03-26 08:46:42
T_INGAME_UI_REMAINING,Remaining players,2025-01-20 08:11:43,17,,剩余玩家,2025-03-26 08:46:31
T_INGAME_USERNAME,User Name:,2025-01-20 08:11:44,10,,用户名：,2025-03-26 08:46:36
T_INGAME_USERNAME_D,Let me see your strength,2025-01-20 08:11:44,24,,让我看看你的实力,2025-03-26 08:46:39
T_INS_C_1,Trying to design a superhero character?,2025-04-21 13:47:39,36,,试着设计一个超级英雄角色？,2025-04-20 09:14:27
T_INS_C_2,Want to try your hand at being an adventurer from the future?,2025-04-21 13:47:39,40,,想试试一个来自未来的冒险家吗？,2025-04-20 09:14:27
T_INS_C_3,Maybe generate a traveler from another world?,2025-04-21 13:47:39,44,,或许生成一个来自异世界的旅行者吗？,2025-04-20 09:14:27
T_INS_C_4,Maybe create a mysterious magician?,2025-04-21 13:47:39,40,,也许可以创造一个神秘的魔法师？,2025-04-20 09:14:27
T_INS_C_5,Maybe create a ruthless bounty hunter?,2025-04-21 13:47:39,42,,或许可以创造一个冷酷的赏金猎人？,2025-04-20 09:14:27
T_INS_M_1,Trying to generate a medieval style castle?,2025-04-21 13:47:39,40,,试着生成一个中世纪风格的城堡？,2025-04-20 09:14:27
T_INS_M_2,Try creating a map completely covered in forest?,2025-04-21 13:47:39,44,,试试创造一个被森林完全覆盖的地图？,2025-04-20 09:14:27
T_INS_M_3,Want to try a city hidden in the deep sea?,2025-04-21 13:47:39,40,,想试试一个隐藏在深海的城市吗？,2025-04-20 09:14:27
T_INS_M_4,Maybe design a desolate desert wasteland?,2025-04-21 13:47:39,42,,或许可以设计一个荒凉的沙漠废土？,2025-04-20 09:14:27
T_INS_M_5,Want to design a future city full of unknown technologies?,2025-04-21 13:47:39,46,,想设计一个充满未知科技的未来都市吗？,2025-04-20 09:14:27
T_INS_W_1,Trying to design a weapon used by ancient knights?,2025-04-23 12:50:27,44,,试着设计一把古代骑士使用的武器？ ,2025-04-20 09:14:27
T_INS_W_2,Want to design a future weapon powered entirely by technology?,2025-04-21 13:47:39,50,,想设计一个完全依赖科技驱动的未来武器吗？,2025-04-20 09:14:27
T_INS_W_3,Want to try using animals as weapons?,2025-04-21 13:47:39,34,,想试试用动物作为武器吗？,2025-04-20 09:14:27
T_INS_W_4,Maybe try a weapon whose power comes from the stars or the universe?,2025-04-21 13:47:39,58,,或许可以试试一件武器，它的力量来源于星空或宇宙？,2025-04-20 09:14:27
T_INS_W_5,Do you want to create a weapon that utilizes natural elements?,2025-04-21 13:47:39,46,,你是否想创造一个利用自然元素的武器？,2025-04-20 09:14:27
T_INTRO_NAME,"What is your name, Dreamer?",2025-01-20 08:11:44,27,,你叫什么名字，梦想家？,2025-03-26 08:46:38
T_INTRO_PART1_1,"Listen up, use the left joystick to move",2025-01-20 08:11:44,40,,听好了，用左侧摇杆移动,2025-03-26 08:46:33
T_INTRO_PART1_2,"Well done, use the right fire button, click to shoot",2025-01-20 08:11:44,52,,做得好！点击开火键即可射击,2025-03-26 08:46:41
T_INTRO_PART1_3,"There is an enemy in front of you, let me see your skills",2025-01-20 08:11:44,57,,你面前有一个敌人，让我看看你的实力,2025-03-26 08:46:29
T_INTRO_PART1_4,"not,bad",2025-01-20 08:11:44,7,,不错,2025-03-26 08:46:34
T_INTRO_PART1_5,There is another enemy in the grass ahead,2025-01-20 08:11:44,41,,前面的草丛中还有另一个敌人,2025-03-26 08:46:38
T_INTRO_PART1_6,Find him and kill him,2025-01-20 08:11:44,21,,找到并杀了他,2025-03-26 08:46:43
T_INTRO_PART1_7,congratulations! let's go to next step,2025-01-20 08:11:44,38,,恭喜！让我们前往下一步,2025-03-26 08:46:31
T_INTRO_PART2_1,Feel free to imagine and create whatever you want here,2025-01-20 08:11:44,54,,在这里随意想像和创造你想要的任何东西,2025-03-26 08:46:42
T_INTRO_PART2_2,"Whatever you want, enter it here",2025-01-20 08:11:44,32,,无论你想要什么，都可以在这里输入,2025-03-26 08:46:38
T_INTRO_PART2_3,"Here are other people’s creations, you can find inspiration",2025-03-26 08:46:47,59,,这里有其他人的创作，你可以找到灵感,2025-03-26 08:46:33
T_INTRO_PART2_4,You can also just use other people’s ideas and see what magic happens,2025-03-26 08:46:47,69,,"你也可以使用别人的想法，看看会发生什""魔""事",2025-03-26 08:46:29
T_INTRO_PART2_5,"Once the creation is complete, click here to confirm and wait for the magic to happen.",2025-01-20 08:11:44,86,,创建完成后，点击此处确认并等待魔法发生。,2025-03-26 08:46:40
T_INTRO_STRENGTH,Show me your strength!,2025-01-20 08:11:44,22,,展示你的实力！,2025-03-26 08:46:35
T_INVINCIBILITY_D,Become immune to damage and negative effects for a duration,2025-03-20 06:38:27,42,不受伤害与负面效果影响,持续时间内不受伤害与负面效果影响,2025-03-26 08:46:39
T_INVINCIBILITY_N,Invincibility,2025-01-20 08:11:44,14,无敌,无敌,2025-03-26 08:46:34
T_INVISIBILITY_D,"Go invisible for a short time; moving, attacking, or taking damage reveals you",2025-03-20 06:38:27,58,使用后隐身一段时间，可以移动，攻击或者受击会现形,使用后隐身一段时间，可以移动，攻击或者受击会现形,2025-03-26 08:46:33
T_INVISIBILITY_N,Invisibility,2025-01-20 08:11:44,14,隐身,隐身,2025-03-26 08:46:35
T_KEEPMOVING_D,Gain a gem after moving a certain distance,2025-03-20 06:38:27,38,每移动一段距离，获得一个宝石,每移动一段距离，获得一个宝石,2025-03-26 08:46:41
T_KEEPMOVING_N,Move to earn Gems,2025-01-20 08:11:44,22,移动获得宝石,移动得宝石,2025-04-22 10:43:10
T_KINDLE_D,"Ignite hit enemies, causing continuous damage",2025-03-20 06:38:28,38,,点燃命中的敌人，受到持续伤害,2025-03-26 08:46:44
T_KINDLE_N,Ignite,2025-03-20 06:38:28,14,,点燃,2025-03-26 08:46:44
T_KINGCHOOSEMAP,"Now, I shall decide whose arena will grace this battle!",2025-01-20 08:11:44,56,现在我要选出本场将用谁的地图！,现在，我将决定哪个竞技场将会成为这场战斗的舞台！,2025-03-26 08:46:28
T_KINGCHOOSEWHO,It shall be {0}'s!,2025-01-20 08:11:44,28,将会是{0}！,它应该是 {0} 的！,2025-03-26 08:46:30
T_KNOCKBACK,Bullet knocks enemy back a certain distance,2025-01-20 08:11:44,60,将敌人击退一段距离,子弹将敌人击退一定距离,2025-03-26 08:46:43
T_KNOCKBACK_SLOWDOWN_D,Knock back enemies and slow them down,2025-01-20 08:11:44,40,将敌人击退一定距离同时造成减速,击退敌人并减慢他们的速度,2025-03-26 08:46:36
T_LACK_DESC,Earn more Coins and creation opportunities through battles!,2025-01-20 08:11:45,80,通过对局获得更多金币和生成机会！ 尝试更多创意吧！,透过战斗获得更多金币和创造机会！,2025-03-26 08:46:29
T_LACK_WAY,How to get,2025-01-20 08:11:45,15,获取方式,如何取得,2025-03-26 08:46:35
T_LANGUAGE,Language,2025-01-20 08:11:45,10,语言,语言,2025-03-26 08:46:35
T_LEADERBOARD,Leaderboard,2025-01-20 08:11:45,11,,排行榜,2025-03-26 08:46:36
T_LEVELUP_CHARACTER,Increase prompt limit to {0} characters,2025-01-20 08:11:45,50,文本上限提高至{0}字符,将提示限制增加到{0}个字元,2025-03-26 08:46:29
T_LEVELUP_N_1,The upper limit of the number of input characters that can be generated has been increased from <color=#CE2121><b>15</b></color> to <color=#CE2121><b>20</b></color>,2025-04-23 12:12:18,166,,生成可输入字符数上限从<color=#CE2121><b>15</b></color>提升至<color=#CE2121><b>20</b></color>,2025-04-23 12:12:18
T_LEVELUP_N_2,The upper limit of the number of input characters that can be generated is increased from <color=#CE2121><b>20</b></color> to <color=#CE2121><b>25</b></color>,2025-04-23 12:12:18,166,,生成可输入字符数上限从<color=#CE2121><b>20</b></color>提升至<color=#CE2121><b>25</b></color>,2025-04-23 12:12:18
T_LEVELUP_N_3,The upper limit of the number of input characters that can be generated has been increased from <color=#CE2121><b>25</b></color> to <color=#CE2121><b>30</b></color>,2025-04-23 12:12:18,166,,生成可输入字符数上限从<color=#CE2121><b>25</b></color>提升至<color=#CE2121><b>30</b></color>,2025-04-23 12:12:18
T_LEVELUP_SHOW1,maximum level of generation is,2025-04-24 11:25:25,36,,生成最高等级提升,2025-04-24 11:25:25
T_LEVELUP_SHOW2,The upper limit of characters is,2025-04-24 11:24:47,34,,生成字符数上限提升至,2025-04-24 11:24:42
T_LEVELUP_W_1,The maximum level of generated weapons/characters has been increased from [0#emoji_11] to [0#emoji_12],2025-04-23 12:12:18,92,,生成武器/角色最高等级从[0#emoji_11]提升至[0#emoji_12] ,2025-04-23 12:12:18
T_LEVELUP_W_2,The maximum level of generated weapons/characters has been increased from [0#emoji_12] to [0#emoji_13],2025-04-23 12:12:18,88,,生成武器/角色最高等级从[0#emoji_12]提升至[0#emoji_13],2025-04-23 12:12:18
T_LEVELUP_W_3,The maximum level of generated weapons/characters has been increased from [0#emoji_13] to [0#emoji_14],2025-04-23 12:12:18,92,,生成武器/角色最高等级从[0#emoji_13]提升至[0#emoji_14] ,2025-04-23 12:12:18
T_LIGHTNING,Bullet triggers a delayed lightning strike at the impact location,2025-01-20 08:11:45,72,命中位置在延迟一段时间后落下一道雷击,子弹触发闪电，延迟后击中目标位置,2025-03-26 08:46:42
T_LOBBY_BACK,back,2025-01-20 08:11:45,4,,返回,2025-03-26 08:46:42
T_LOBBY_BATTLE,MAGIC BATTLE,2025-01-20 08:11:45,12,,魔法战斗,2025-03-26 08:46:38
T_LOBBY_CONGRATULATIONS,Congratulations !,2025-01-20 08:11:45,17,,恭喜！,2025-03-26 08:46:32
T_LOBBY_MATCHING,Matching,2025-01-20 08:11:45,8,,配对,2025-03-26 08:46:39
T_LOBBY_NAME_ERROR,The name is not available,2025-01-20 08:11:45,25,,名称不可用,2025-03-26 08:46:28
T_LOBBY_NAME_IRREGULAR,Nickname must be within 3~12 characters,2025-01-20 08:11:45,39,,昵称必须在3~12个字元内,2025-03-26 08:46:28
T_LOBBY_SKIP,SKIP,2025-01-20 08:11:45,4,,跳过,2025-03-26 08:46:36
T_LOGIN_CONNECTING,Connecting to server,2025-01-20 08:11:45,20,,连接伺服器,2025-03-26 08:46:40
T_LOGIN_PRIVICY,privacy policy,2025-01-20 08:11:45,14,,隐私政策,2025-03-26 08:46:37
T_LOGIN_USERITEM,Terms of use,2025-01-20 08:11:45,12,,使用条款,2025-03-26 08:46:43
T_LOOT_REPAIR,Purchased weapons come with limited usage - Create your own weapons!,2025-01-20 08:11:45,70,购买的武器只能试用， 尝试自己生成一把你的专属武器吧！ ,购买的武器有使用限制 - 自制你的武器！,2025-03-26 08:46:33
T_LVLUP_BUTTON1,Completed!,2025-03-26 06:31:40,20,,完成！ ,2025-03-26 08:46:46
T_LVLUP_BUTTON2,Promotion!,2025-03-26 06:31:46,20,,升级！,2025-04-23 13:10:45
T_LVLUP_TITLE1,Basic Trial,2025-03-26 06:31:28,20,,简单试炼,2025-03-26 08:46:46
T_LVLUP_TITLE2,Ultimate Trial,2025-03-26 06:31:34,20,,终极试炼,2025-03-26 08:46:46
T_MAGMA_APPEAR,Lava is erupting!,2025-01-20 08:11:45,30,岩浆开始喷发！,火山爆发了！,2025-03-26 08:46:28
T_MAGNET_D,Pick up all gems within a range at intervals,2025-04-21 13:47:38,42,,间隔拾取周围一个范围内的所有宝石,2025-04-20 09:37:14
T_MAGNET_N,Gem Pickup,2025-04-22 10:42:57,18,,宝石拾取,2025-04-20 09:25:45
T_MAP,Arena:,2025-01-20 08:11:45,10,地图：,竞技场：,2025-03-26 08:46:43
T_MAP_MODEDESC_PVE_1,PVE mode 1,2025-03-07 06:49:12,80,PVE mode 1,PVE模式1,2025-03-26 08:46:38
T_MAP_MODEDESC_PVE_2,PVE mode 2,2025-03-07 06:49:12,30,PVE mode 2,PVE模式2,2025-03-26 08:46:39
T_MAP_MODEDESC_PVE_3,PVE mode 3,2025-03-07 06:49:12,30,PVE mode 3,PVE模式3,2025-03-26 08:46:30
T_MAP_MODEDESC_PVE_4,PVE mode 4,2025-03-07 06:49:12,30,PVE mode 4,PVE模式4,2025-03-26 08:46:29
T_MAP_MODEDESC_PVP_1,PVP mode 1,2025-03-07 06:49:12,34,single match,PVP模式1,2025-03-26 08:46:29
T_MAP_MODEDESC_PVP_2,PVP mode 2,2025-03-07 06:49:12,32,2v2v2 match,PVP模式2,2025-03-26 08:46:33
T_MAP_MODEDESC_PVP_3,PVP mode 3,2025-03-07 06:49:12,28,3v3 match,PVP模式3,2025-03-26 08:46:28
T_MAP_MODENAME_PVE_1,Novice,2025-01-20 08:11:45,18,PVE1,新手,2025-03-26 08:46:40
T_MAP_MODENAME_PVE_2,Veteran,2025-01-20 08:11:45,18,PVE2,老手,2025-03-26 08:46:39
T_MAP_MODENAME_PVE_3,Elite,2025-01-20 08:11:45,18,PVE3,精英,2025-03-26 08:46:33
T_MAP_MODENAME_PVE_4,Legend,2025-01-20 08:11:45,18,PVE4,传说,2025-03-26 08:46:31
T_MAP_MODENAME_PVP_1,Gem Blitz,2025-01-20 08:11:46,30,PVP Single,宝石争夺,2025-03-26 08:46:31
T_MAP_MODENAME_PVP_2,Duo,2025-01-20 08:11:46,26,PVP Dual,两人组队,2025-03-26 08:46:36
T_MAP_MODENAME_PVP_3,Trio,2025-01-20 08:11:46,30,PVP Triple,三人组队,2025-03-26 08:46:39
T_MAP_N,Arena,2025-04-23 06:49:21,10,,竞技场,2025-04-23 06:49:21
T_MAPDOWNFAIL,Arena loading failed; default arena is used,2025-01-20 08:11:46,56,地图下载失败，将会用默认地图,竞技场载入失败，使用预设竞技场,2025-03-26 08:46:27
T_MAPGENERATE_D,Consumed when creating arenas,2025-01-20 08:11:46,36,用于地图创建时使用,创建竞技场时消耗,2025-03-26 08:46:42
T_MAPGENERATE_N,Arena ticket,2025-01-20 08:11:46,24,地图创建次数,竞技场票券,2025-03-26 08:46:39
T_MAPSLOT_D,Unlocks a slot for arena creation,2025-01-20 08:11:46,64,获得后可以解锁地图创建界面的槽位,解锁竞技场创建栏位,2025-03-26 08:46:36
T_MAPSLOT_N,Arena slot,2025-01-20 08:11:46,24,地图创建槽位,竞技场栏位,2025-03-26 08:46:41
T_MASSCURSE_D,"Release a group curse; cursed enemies leave a poison pool upon death, damaging those who step on it",2025-03-20 06:38:28,70,,释放群体诅咒，击中的单位死后留下毒池，会对走上的对象造成伤害,2025-03-26 08:46:44
T_MASSCURSE_N,Group Curse,2025-03-20 06:38:28,18,,群体诅咒,2025-03-26 08:46:44
T_MATCHRESULT_BRING,Take your favorite creation loot!,2025-01-20 08:11:46,35,带走你最爱的战利品！,带走你最爱的战利品！,2025-03-26 08:46:34
T_MATCHRESULT_NO1,VICTORY!,2025-01-20 08:11:46,35,胜利！,胜利！,2025-03-26 08:46:40
T_MATCHRESULT_NO2,Good job!,2025-01-20 08:11:46,30,继续努力！,做得好！,2025-03-26 08:46:36
T_MATCHRESULT_NO3,You are No.{0},2025-01-20 08:11:46,30,你是第{0}名,你是第{0}名,2025-03-26 08:46:31
T_MATCHRESULT_NO4,Good job!,2025-01-20 08:11:46,30,继续努力！,做得好！,2025-03-26 08:46:37
T_MATCHRESULT_REWARD,Get a weapon and an arena for free!,2025-01-20 08:11:46,40,可以免费获取一个武器和一个地图！,免费获得武器和竞技场！,2025-03-26 08:46:43
T_MODESEL_TITLE,Game Modes,2025-01-20 08:11:46,38,Mode Selection,游戏模式,2025-03-26 08:46:34
T_MODESEL_TITLE_PVE,Dungeon Rush,2025-01-20 08:11:46,16,PVE,地牢刷宝,2025-03-26 08:46:31
T_MODESEL_TITLE_PVP,Gem Blitz,2025-01-20 08:11:46,16,PVP,宝石争夺,2025-03-26 08:46:39
T_MONSTER_GOUST,Ghost,2025-03-20 06:38:29,14,,幽灵,2025-03-26 08:46:45
T_MONSTER_SKULL,Minion,2025-03-20 15:19:46,18,,骷髅小兵,2025-03-26 08:46:44
T_MONSTER_SLAVE,King’s Slave,2025-03-27 02:21:42,20,,国王的奴隶,2025-03-26 08:46:45
T_MONSTER_SLIME,Slime,2025-03-20 06:38:29,16,,史莱姆,2025-03-26 08:46:45
T_MONSTER_SPECTER,Ghost Mage,2025-03-20 06:38:29,18,,幽灵法师,2025-03-26 08:46:45
T_MORE_N,More,2025-04-23 06:51:09,10,,更多,2025-04-23 06:51:09
T_MUSIC,Music,2025-01-20 08:11:46,6,音乐,音乐,2025-03-26 08:46:41
T_MYOPIA_D,Enemy hit is added an opaque mask on screen,2025-01-20 08:11:46,50,命中敌人镜头边加一圈有透明度的遮罩,敌人被击中时屏幕会添加一个半透明的遮罩,2025-04-20 09:55:39
T_NAME_LOBBY_BOT,Training Dummy,2025-01-20 08:11:46,32,TrainingBot,训练假人,2025-03-26 08:46:33
T_NEWCHARACTER,New character,2025-01-20 08:11:46,15,新角色,新角色,2025-03-26 08:46:36
T_NEWMAP,New Arena,2025-01-20 08:11:46,12,新地图,新竞技场,2025-03-26 08:46:42
T_NEWNAME,New name,2025-01-20 08:11:46,12,新名字,新名称,2025-03-26 08:46:37
T_NEWWEAPON,New weapon,2025-01-20 08:11:46,12,新武器,新武器,2025-03-26 08:46:41
